"Danger Color Accent","Veszély Szín Nyomaték","Settings.Style"
"Globe Color","Földgolyó Színe","Settings.Style"
"Globe Pillar Color","Földgolyó Pillér Színe","Settings.Style"
"Globe Arch Color","Földgolyó Boltív Színe","Settings.Style"
"Import custom theme","Egyedi kinézet importálása","Settings.Style"
"Export custom theme","Egyedi kinézet exportálása","Settings.Style"
"Dark","Sötét","Settings.Style"
"Light","Világos","Settings.Style"
"Custom","Egyéni","Settings.Style"
"Console","Konzol","Console"
"Core output","Core kimenet","Console"
"CLI syntax","","Console.NexusAPI"
"URL syntax","","Console.NexusAPI"
"Execute","Végrehajtás","Console.NexusAPI"
"API Documentation","","Console.NexusAPI"
"Clear","","Console.NexusAPI"
"Core is in Manual Mode","A Core Kézi Üzemmódban van","Console.CoreOutput"
"NXS balances","","Transactions.Balances"
"Total","","Transactions.Balances"
"Available","","Transactions.Balances"
"The current balance across all NXS accounts that is available to be spent","","Transactions.Balances"
"Stake","Stake","Transactions.Balances"
"The amount of NXS currently staked in the trust account","","Transactions.Balances"
"Unclaimed","","Transactions.Balances"
"The sum of all debit and coinbase transactions made to your NXS accounts that are confirmed but have not yet been credited. This does NOT include immature and unconfirmed amounts","","Transactions.Balances"
"Unconfirmed","","Transactions.Balances"
"The sum of all debit transactions made to your NXS accounts that are not confirmed, or credits you have made to your accounts that are not yet confirmed (not yet included in a block)","","Transactions.Balances"
"Immature","Éretlen","Transactions.Balances"
"The sum of all coinbase transactions that have not yet reached maturity","","Transactions.Balances"
"%{token_name} balances","","Transactions.Balances"
"Legacy transaction","","Transactions"
"Coinbase transaction","","Transactions"
"View contract details","","Transactions"
"View transaction details","","Transactions"
"All","Összes","Transactions"
"Past Year","Múlt Évben","Transactions"
"Past Month","Múlt Hónapban","Transactions"
"Past Week","Múlt Héten","Transactions"
"Address","Cím","Transactions"
"Search for account/token address","","Transactions"
"Select an address","","Transactions"
"Time span","Időtartam","Transactions"
"Operation","","Transactions"
"Transactions","Tranzakciók","Transactions"
"Loading transactions...","","Transactions"
"Failed to load transactions","","Transactions"
"Previous","Előző","Transactions"
"Page <page></page>","","Transactions"
"Next","Tovább","Transactions"
"Accounts","","SelectAddress"
"Unnamed account","","SelectAddress"
"Tokens","","SelectAddress"
"Contacts","","SelectAddress"
"My address for %{name}","Az én címem %{name}-nek","SelectAddress"
"%{name}'s address","","SelectAddress"
"Unnamed account","","User.Accounts"
"Details","","User.Accounts"
"Rename","","User.Accounts"
"Transaction History","","User.Accounts"
"Create new account","","User.Accounts"
"Account Details","","User.Accounts.AccountDetails"
"Account name","Fiók neve","User.Accounts.AccountDetails"
"Unnamed","","User.Accounts.AccountDetails"
"Created at","","User.Accounts.AccountDetails"
"Last modified","","User.Accounts.AccountDetails"
"Token","","User.Accounts.AccountDetails"
"Data","","User.Accounts.AccountDetails"
"Total account balance","","User.Accounts.AccountDetails"
"Available balance","","User.Accounts.AccountDetails"
"Send %{token_name}","","User.Accounts.AccountDetails"
"Unclaimed balance","","User.Accounts.AccountDetails"
"Unconfirmed balance","","User.Accounts.AccountDetails"
"Stake balance","","User.Accounts.AccountDetails"
"Immature balance","","User.Accounts.AccountDetails"
"Address","Cím","User.Accounts.AccountDetails"
"Adjust stake amount","","User.Accounts.AccountDetails"
"Trust Account is empty.","","User.Accounts.AccountDetails"
"Trust Account must mature for 72 hours before staking","","User.Accounts.AccountDetails"
"Time","Idő","User.Accounts.AccountHistory"
"Operation","","User.Accounts.AccountHistory"
"From","","User.Accounts.AccountHistory"
"staking","","User.Accounts.AccountHistory"
"mining","","User.Accounts.AccountHistory"
"To","","User.Accounts.AccountHistory"
"Change","","User.Accounts.AccountHistory"
"Account History","","User.Accounts.AccountHistory"
"Loading account history","","User.Accounts.AccountHistory"
"Account balance","","User.Accounts.AccountHistory"
"Show %{tokenName}","","User.Accounts.AccountHistory"
"Total","","User.Accounts.AccountHistory"
"Available","","User.Accounts.AccountHistory"
"Unclaimed","","User.Accounts.AccountHistory"
"Unconfirmed","","User.Accounts.AccountHistory"
"Stake","Stake","User.Accounts.AccountHistory"
"Name already in use","","RenameAccount"
"The name you entered is already in use. Please choose another name.","","RenameAccount"
"Fee","Díj","RenameAccount"
"Account has been renamed to %{account_name}","","RenameAccount"
"Rename account","","RenameAccount"
"Error renaming account","","RenameAccount"
"Account name","Fiók neve","RenameAccount"
"Cancel","Mégse","RenameAccount"
"Renaming","","RenameAccount"
"Rename","","RenameAccount"
"Unnamed asset","","User.Assets"
"You own %{percentage}% of this asset","","User.Assets"
"Create new asset","","User.Assets"
"You don't own any asset","","User.Assets"
"Asset Details","","AssetDetails"
"Edit asset","","AssetDetails"
"Name","Név","AssetDetails"
"Address","Cím","AssetDetails"
"Owner","","AssetDetails"
"Ownership","","AssetDetails"
"Created at","","AssetDetails"
"Last modified","","AssetDetails"
"View history","","AssetDetails"
"Tokenize","","AssetDetails"
"Transfer ownership","","AssetDetails"
"Name","Név","CreateAsset"
"Field name","","CreateAsset"
"Value","","CreateAsset"
"Field value","","CreateAsset"
"Mutable","","CreateAsset"
"Type","","CreateAsset"
"Max. length","","CreateAsset"
"Only applicable to mutable string fields","","CreateAsset"
"Unlimited","","CreateAsset"
"Remove field","","CreateAsset"
"Add field","","CreateAsset"
"Create a new asset","","CreateAsset"
"New asset has been created","","CreateAsset"
"Error creating asset","","CreateAsset"
"Asset name","","CreateAsset"
"A local Name object register will be created for this asset name","","CreateAsset"
"Asset name (optional)","","CreateAsset"
"Asset data","","CreateAsset"
"Estimated fee","","CreateAsset"
"Creating asset","","CreateAsset"
"Create asset","","CreateAsset"
"Asset History Event","","AssetHistoryDetails"
"Type","","AssetHistoryDetails"
"Time","Idő","AssetHistoryDetails"
"Owner","","AssetHistoryDetails"
"Checksum","","AssetHistoryDetails"
"Name","Név","AssetHistoryDetails"
"Address","Cím","AssetHistoryDetails"
"Time","Idő","AssetHistory"
"Action","","AssetHistory"
"Register","","AssetHistory"
"Owner","","AssetHistory"
"Asset History","","AssetHistory"
"Loading asset history","","AssetHistory"
"Edit asset","","EditAsset"
"Asset has been updated","","EditAsset"
"Error updating asset","","EditAsset"
"Name","Név","EditAsset"
"Address","Cím","EditAsset"
"Updating asset","","EditAsset"
"Update asset","","EditAsset"
"Tokenize asset","","TokenizeAsset"
"Asset has been tokenized","","TokenizeAsset"
"Error tokenizing asset","","TokenizeAsset"
"Asset name","","TokenizeAsset"
"Asset address","","TokenizeAsset"
"Token","","TokenizeAsset"
"Token address","","TokenizeAsset"
"Tokenizing asset","","TokenizeAsset"
"Transfer asset","","TransferAsset"
"Asset has been transferred","","TransferAsset"
"Error transferring asset","","TransferAsset"
"Asset name","","TransferAsset"
"Asset address","","TransferAsset"
"Transfer to","","TransferAsset"
"Recipient username or user ID","","TransferAsset"
"Transferring asset","","TransferAsset"
"User","","User"
"User ID","","User"
"Accounts","","User"
"Staking","","User"
"Tokens","","User"
"Names","","User"
"Namespaces","","User"
"Assets","","User"
"Change password & PIN","","User"
"Change recovery phrase","","User"
"Set recovery phrase","","User"
"Start staking?","","User"
"You have %{amount} NXS in your trust account and can start staking now.","","User"
